backend,kind,name,op,quant,token,op_id,weight_id,ne0,ne1,ne2,ne3,bytes,ms,ok,extra
"OpenCL","COMPUTE","l_out-5","ADD","f32",-1,186,-1,4096,1,1,1,16384,0.193021,1,"clFinish_profiled"
"OpenCL","COMPUTE","Qcur-6","MUL_MAT","f32",-1,189,-1,4096,1,1,1,16384,0.240417,1,"clFinish_profiled"
"OpenCL","COMPUTE","Qcur-6","ROPE","f32",-1,191,-1,128,32,1,1,16384,0.198177,1,"clFinish_profiled"
"OpenCL","COMPUTE","Kcur-6","MUL_MAT","f32",-1,192,-1,1024,1,1,1,4096,0.213178,1,"clFinish_profiled"
"OpenCL","COMPUTE","Kcur-6","ROPE","f32",-1,194,-1,128,8,1,1,4096,0.198334,1,"clFinish_profiled"
"OpenCL","COMPUTE","Vcur-6","MUL_MAT","f32",-1,195,-1,1024,1,1,1,4096,0.212917,1,"clFinish_profiled"
"OpenCL","COMPUTE","cache_k_l6 (view)","SET_ROWS","f16",-1,198,-1,1024,512,1,1,1048576,0.199896,1,"clFinish_profiled"
"OpenCL","COMPUTE","cache_v_l6 (view)","SET_ROWS","f16",-1,200,-1,1024,512,1,1,1048576,0.194739,1,"clFinish_profiled"
"OpenCL","COMPUTE","__fattn__-6","FLASH_ATTN_EXT","f32",-1,207,-1,128,32,1,1,16384,0.517135,1,"clFinish_profiled"
"OpenCL","COMPUTE","attn_out-6","MUL_MAT","f32",-1,209,-1,4096,1,1,1,16384,0.233281,1,"clFinish_profiled"
"OpenCL","COMPUTE","ffn_inp-6","ADD","f32",-1,210,-1,4096,1,1,1,16384,0.192187,1,"clFinish_profiled"
"OpenCL","COMPUTE","ffn_gate-6","MUL_MAT","f32",-1,213,-1,14336,1,1,1,57344,0.280208,1,"clFinish_profiled"
"OpenCL","COMPUTE","ffn_up-6","MUL_MAT","f32",-1,214,-1,14336,1,1,1,57344,0.277187,1,"clFinish_profiled"
"OpenCL","COMPUTE","ffn_swiglu-6","GLU","f32",-1,215,-1,14336,1,1,1,57344,0.257344,1,"clFinish_profiled"
"OpenCL","COMPUTE","ffn_out-6","MUL_MAT","f32",-1,216,-1,4096,1,1,1,16384,0.313698,1,"clFinish_profiled"
"OpenCL","COMPUTE","l_out-6","ADD","f32",-1,217,-1,4096,1,1,1,16384,0.205833,1,"clFinish_profiled"
"OpenCL","COMPUTE","Qcur-7","MUL_MAT","f32",-1,220,-1,4096,1,1,1,16384,0.250990,1,"clFinish_profiled"
"OpenCL","COMPUTE","Qcur-7","ROPE","f32",-1,222,-1,128,32,1,1,16384,0.223906,1,"clFinish_profiled"
"OpenCL","COMPUTE","Kcur-7","MUL_MAT","f32",-1,223,-1,1024,1,1,1,4096,0.204791,1,"clFinish_profiled"
"OpenCL","COMPUTE","Kcur-7","ROPE","f32",-1,225,-1,128,8,1,1,4096,0.210782,1,"clFinish_profiled"
"OpenCL","COMPUTE","Vcur-7","MUL_MAT","f32",-1,226,-1,1024,1,1,1,4096,0.196875,1,"clFinish_profiled"
"OpenCL","COMPUTE","cache_k_l7 (view)","SET_ROWS","f16",-1,229,-1,1024,512,1,1,1048576,0.213593,1,"clFinish_profiled"
"OpenCL","COMPUTE","cache_v_l7 (view)","SET_ROWS","f16",-1,231,-1,1024,512,1,1,1048576,0.237396,1,"clFinish_profiled"
"OpenCL","COMPUTE","__fattn__-7","FLASH_ATTN_EXT","f32",-1,238,-1,128,32,1,1,16384,0.552135,1,"clFinish_profiled"
"OpenCL","COMPUTE","attn_out-7","MUL_MAT","f32",-1,240,-1,4096,1,1,1,16384,0.271563,1,"clFinish_profiled"
"OpenCL","COMPUTE","ffn_inp-7","ADD","f32",-1,241,-1,4096,1,1,1,16384,0.102760,1,"clFinish_profiled"
