seq,graph_id,weight,budget_mib,capacity,expert_ids
2741,127333,blk.4.ffn_gate_exps.weight,7865,44,49;52;18;35
2742,127379,blk.5.ffn_gate_exps.weight,7865,44,17;23;47;7
2743,127425,blk.6.ffn_gate_exps.weight,7865,44,8;59;47;56
2744,127471,blk.7.ffn_gate_exps.weight,7865,44,57;1;20;16
2745,127517,blk.8.ffn_gate_exps.weight,7865,44,23;38;18;32
2746,127563,blk.9.ffn_gate_exps.weight,7865,44,25;59;19;20
2747,127609,blk.10.ffn_gate_exps.weight,7865,44,21;32;40;24
2748,127655,blk.11.ffn_gate_exps.weight,7865,44,20;8;10;30
2749,127701,blk.12.ffn_gate_exps.weight,7865,44,35;1;33;25
2750,127747,blk.13.ffn_gate_exps.weight,7865,44,9;17;38;6
2751,127793,blk.14.ffn_gate_exps.weight,7865,44,33;4;27;58
2752,127840,blk.15.ffn_gate_exps.weight,7865,44,44;49;37;3
2753,127886,blk.16.ffn_gate_exps.weight,7865,44,0;35;13;12
2754,127932,blk.17.ffn_gate_exps.weight,7865,44,10;1;46;14
2755,127978,blk.18.ffn_gate_exps.weight,7865,44,43;45;13;27
2756,128024,blk.19.ffn_gate_exps.weight,7865,44,41;1;32;56
2757,128070,blk.20.ffn_gate_exps.weight,7865,44,54;37;44;24
2758,128116,blk.21.ffn_gate_exps.weight,7865,44,50;42;4;53
2759,128162,blk.22.ffn_gate_exps.weight,7865,44,59;21;32;2
2760,128210,blk.23.ffn_gate_exps.weight,7865,44,4;46;50;34
2761,128261,blk.0.ffn_gate_exps.weight,7865,44,34;10;47;20
2762,128309,blk.1.ffn_gate_exps.weight,7865,44,52;37;48;4
2763,128356,blk.2.ffn_gate_exps.weight,7865,44,22;45;49;41
2764,128402,blk.3.ffn_gate_exps.weight,7865,44,7;23;22;25
2765,128448,blk.4.ffn_gate_exps.weight,7865,44,53;24;14;34
2766,128494,blk.5.ffn_gate_exps.weight,7865,44,17;43;39;47
2767,128540,blk.6.ffn_gate_exps.weight,7865,44,8;56;44;55
2768,128586,blk.7.ffn_gate_exps.weight,7865,44,57;16;1;3
2769,128632,blk.8.ffn_gate_exps.weight,7865,44,48;2;31;43
2770,128678,blk.9.ffn_gate_exps.weight,7865,44,19;59;38;37
2771,128724,blk.10.ffn_gate_exps.weight,7865,44,32;40;24;45
2772,128770,blk.11.ffn_gate_exps.weight,7865,44,20;10;8;5
2773,128816,blk.12.ffn_gate_exps.weight,7865,44,1;35;25;8
2774,128862,blk.13.ffn_gate_exps.weight,7865,44,17;20;6;9
2775,128908,blk.14.ffn_gate_exps.weight,7865,44,4;22;33;1
2776,128955,blk.15.ffn_gate_exps.weight,7865,44,0;49;26;3
2777,129001,blk.16.ffn_gate_exps.weight,7865,44,13;24;12;0
2778,129047,blk.17.ffn_gate_exps.weight,7865,44,10;30;28;1
2779,129093,blk.18.ffn_gate_exps.weight,7865,44,27;31;29;13
2780,129139,blk.19.ffn_gate_exps.weight,7865,44,9;10;56;36
2781,129185,blk.20.ffn_gate_exps.weight,7865,44,22;52;3;20
2782,129231,blk.21.ffn_gate_exps.weight,7865,44,32;58;20;44
2783,129277,blk.22.ffn_gate_exps.weight,7865,44,35;15;37;11
2784,129325,blk.23.ffn_gate_exps.weight,7865,44,23;36;13;45
2785,129376,blk.0.ffn_gate_exps.weight,7865,44,50;57;28;25
2786,129424,blk.1.ffn_gate_exps.weight,7865,44,8;22;13;29
2787,129471,blk.2.ffn_gate_exps.weight,7865,44,9;24;2;10
2788,129517,blk.3.ffn_gate_exps.weight,7865,44,0;4;28;50
2789,129563,blk.4.ffn_gate_exps.weight,7865,44,39;14;47;42
2790,129609,blk.5.ffn_gate_exps.weight,7865,44,57;2;37;12
2791,129655,blk.6.ffn_gate_exps.weight,7865,44,48;56;18;49
2792,129701,blk.7.ffn_gate_exps.weight,7865,44,46;23;41;3
2793,129747,blk.8.ffn_gate_exps.weight,7865,44,59;16;34;28
2794,129793,blk.9.ffn_gate_exps.weight,7865,44,37;1;28;4
2795,129839,blk.10.ffn_gate_exps.weight,7865,44,39;26;38;11
2796,129885,blk.11.ffn_gate_exps.weight,7865,44,2;23;4;48
2797,129931,blk.12.ffn_gate_exps.weight,7865,44,50;4;38;57
2798,129977,blk.13.ffn_gate_exps.weight,7865,44,21;19;58;56
2799,130023,blk.14.ffn_gate_exps.weight,7865,44,16;20;21;32
2800,130070,blk.15.ffn_gate_exps.weight,7864,44,31;27;48;11
2801,130116,blk.16.ffn_gate_exps.weight,7864,44,50;24;58;7
2802,130162,blk.17.ffn_gate_exps.weight,7864,44,17;23;6;21
2803,130208,blk.18.ffn_gate_exps.weight,7864,44,24;3;48;16
2804,130254,blk.19.ffn_gate_exps.weight,7864,44,25;18;10;27
2805,130300,blk.20.ffn_gate_exps.weight,7864,44,41;47;50;22
2806,130346,blk.21.ffn_gate_exps.weight,7864,44,7;47;17;52
2807,130392,blk.22.ffn_gate_exps.weight,7864,44,12;11;58;28
2808,130440,blk.23.ffn_gate_exps.weight,7864,44,36;22;8;52
